Gene Name,Accession,EntrezGeneID,Description,MitoCarta2_List,Matrix,IMS,"Log2-AVE: Abundance: F2: 126, Sample, High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 126, Sample, High Fat (Diet), Input (Fraction)","Log2-AVE: Abundance: F2: 127C, Sample, NR High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 127C, Sample, NR High Fat (Diet), Input (Fraction)","Log2-AVE: Abundance: F2: 127N, Sample, High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 127N, Sample, High Fat (Diet), Input (Fraction)","Log2-AVE: Abundance: F2: 128C, Sample, High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 128C, Sample, High Fat (Diet), Input (Fraction)","Log2-AVE: Abundance: F2: 128N, Sample, NR High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 128N, Sample, NR High Fat (Diet), Input (Fraction)","Log2-AVE: Abundance: F2: 129C, Sample, NR High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 129C, Sample, NR High Fat (Diet), Input (Fraction)","Log2-AVE: Abundance: F2: 129N, Sample, High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 129N, Sample, High Fat (Diet), Input (Fraction)","Log2-AVE: Abundance: F2: 130C, Sample, High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 130C, Sample, High Fat (Diet), Input (Fraction)","Log2-AVE: Abundance: F2: 130N, Sample, NR High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 130N, Sample, NR High Fat (Diet), Input (Fraction)","Log2-AVE: Abundance: F2: 131, Sample, NR High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 131, Sample, NR High Fat (Diet), Input (Fraction)",NR+HFD/HFD Protein Expression Log2FC,NR+HFD/HFD Protein Expression pvalue,NR+HFD/HFD Protein Expression p_adjusted
Hmgcl,P38060,15356.0,"Hydroxymethylglutaryl-CoA lyase, mitochondrial OS=Mus musculus OX=10090 GN=Hmgcl PE=1 SV=2",True,True,False,-0.048522851724767335,0.0431487700844162,-0.05150523360345005,-0.06465792459675157,-0.09221318333255013,0.06454108419996274,-0.04566129737525948,-0.0421929410546138,0.15482583409552397,0.08223774330749833,0.10101609934193867,0.037280849478428434,0.9531211440401544
Tcp1,P11983,21454.0,T-complex protein 1 subunit alpha OS=Mus musculus OX=10090 GN=Tcp1 PE=1 SV=3,False,False,False,-0.08931627332899339,0.18172242584638454,0.26896642274852134,-0.010993868246547578,-0.014483576340538207,0.07751558718890728,-0.18726138097103195,-0.08688893193485114,-0.010740682314601457,-0.12851972264724232,0.04219761269316251,0.663422471442399,0.958652782542839
Tom1,Q3UDC3,21968.0,Target of Myb protein 1 OS=Mus musculus OX=10090 GN=Tom1 PE=1 SV=1,False,False,False,0.01398107707673013,0.04418787465359131,0.005620632325777919,0.10675383536267447,0.007010691916780942,-0.103344018990013,0.04454030803604958,-0.021030353421334524,-0.09940788161619274,0.0016878346559447976,-0.05994619975195725,0.1454618417163441,0.9531211440401544
Rpl8,P62918,26961.0,60S ribosomal protein L8 OS=Mus musculus OX=10090 GN=Rpl8 PE=1 SV=2,False,False,False,0.002416007085230376,0.004264290305464158,0.03751142294424881,-0.0009247619959520392,0.010867783463512026,-0.0017189715096641578,-0.04413489020099348,-0.01644478666366922,-0.047552093147192664,0.05571599971902863,0.00863080353245671,0.6939883300883215,0.958652782542839
,A0A0A6YVP0,,,False,False,False,-0.28267269991454214,-0.15008733502046745,-0.23251972796353648,0.15232193547891626,0.03562430095808722,-0.16267936952812967,0.0479676107663618,0.42696753442749724,0.20808924863080946,-0.04301149783499447,-0.04482586111787832,0.768191158248947,0.9638474272731677
Dars1,Q922B2,226414.0,"Aspartate--tRNA ligase, cytoplasmic OS=Mus musculus OX=10090 GN=Dars1 PE=1 SV=2",False,False,False,-0.04799421125298409,-0.03454225067274308,0.028364825560769802,0.0017997579897350846,-0.020599239468806374,-0.001617218223238126,-0.04383738240824364,0.08460413519684451,-0.02312453193162689,0.056946115210287473,-0.009174850034449733,0.7635647624555157,0.963643665376629
Csrp3,P50462,13009.0,Cysteine and glycine-rich protein 3 OS=Mus musculus OX=10090 GN=Csrp3 PE=1 SV=1,False,False,False,-0.08076510258062797,0.026892799849662197,-0.20335458977115373,0.22388519394884376,0.15305202473065727,-0.9801578702441116,-0.5052564709534009,0.11741102097994371,0.8100072779596985,0.43828571608049316,0.17923197935055893,0.5969891794627271,0.958652782542839
Fahd2a,A0A0R4J094,68126.0,Fumarylacetoacetate hydrolase domain-containing 2A OS=Mus musculus OX=10090 GN=Fahd2a PE=1 SV=1,True,True,False,0.08921890002000765,0.08983319315719918,-0.04254861804175647,0.02545969432003048,-0.027135940394019897,-0.1596777817126913,-0.05178731050713914,-0.029486374483758127,-0.04805254807445536,0.15417678571658833,0.0036574834770473075,0.9536279495659847,0.9924816079196527
Dennd4c,A6H8H2,329877.0,DENN domain-containing protein 4C OS=Mus musculus OX=10090 GN=Dennd4c PE=1 SV=1,False,False,False,0.019514195629191988,0.006700775510438461,0.055000728572631274,0.018486186988280195,0.00902543947442247,0.013900708217509106,0.09286164878127856,-0.04787162671054368,-0.1881084773240076,0.02049042086079922,-0.055196453304335334,0.2688862475127615,0.9531211440401544
,E9PUR2,,,False,False,False,-0.1263978741066687,-0.13614620851121195,0.007685542165836168,-0.04321378434681833,-0.1417046001546698,-0.002538799649640211,-0.03036787152902498,0.14408588666760558,0.22423093250177573,0.10436677696281293,0.019283240459627392,0.8225390228481514,0.9716562081735359
Nos1,F8WGF2,18125.0,"Nitric oxide synthase, brain OS=Mus musculus OX=10090 GN=Nos1 PE=1 SV=1",False,False,False,0.1286356359159484,0.0396375241828153,-0.06671561056668374,0.015027222095968185,-0.054526462288551514,-0.025099725118570504,0.04851266163356094,-0.02438543819683936,-0.08386887938052467,0.02278307172288052,-0.04042978835278106,0.3474384948204006,0.9531211440401544
Snd1,Q78PY7,56463.0,Staphylococcal nuclease domain-containing protein 1 OS=Mus musculus OX=10090 GN=Snd1 PE=1 SV=1,True,False,False,-0.17535108406946343,-0.07548379479452727,-0.09343419219109705,-0.03509366195527264,0.011164499462507749,0.09597595863152186,0.12665315757910633,0.11274439756581245,0.03648885149323,-0.0036641317218304437,0.025792553228363248,0.7013458581217211,0.958652782542839
Rpl10,Q6ZWV3,110954.0,60S ribosomal protein L10 OS=Mus musculus OX=10090 GN=Rpl10 PE=1 SV=3,False,False,False,0.11666666643576029,0.07522333107788981,0.007438519350815298,0.09136853541064305,0.029439122069403467,-0.014291496582949037,0.06188549741051119,-0.08990426318246314,-0.2127675764382797,-0.06505833555134721,-0.07498198217010987,0.2588108843903186,0.9531211440401544
Rpn2,Q9DBG6,20014.0,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 OS=Mus musculus OX=10090 GN=Rpn2 PE=1 SV=1,False,False,False,-0.4115986865354957,0.227264030917385,0.03181655759904434,-0.030980814260068712,-0.04348624409716706,0.14131146905323977,-0.03806739036492246,0.2167584225644621,0.09857146998716804,-0.19158881486364443,0.09282876439879235,0.4827847714323025,0.9531211440401544
Mpc2,Q9D023,70456.0,Mitochondrial pyruvate carrier 2 OS=Mus musculus OX=10090 GN=Mpc2 PE=1 SV=1,True,False,False,0.09104790998048351,0.053009669091592215,-0.11090227086591575,-0.014735866522560315,0.010326374869489285,-0.21843172164837021,-0.14325296255178976,0.00220964402287116,0.10975467958698104,0.22097454403720818,0.07025341837476234,0.42625209356538696,0.9531211440401544
Rps13,Q921R2,68052.0,40S ribosomal protein S13 OS=Mus musculus OX=10090 GN=Rps13 PE=1 SV=1,False,False,False,0.04690094287991897,0.014853134432325277,-0.05800389018387442,0.011950755802674351,0.035890398093155085,-0.016826276931658057,-0.029107327972802466,-0.02586546650904431,-0.031287833693559364,0.051495564082852496,0.02164999439324866,0.39245877265414253,0.9531211440401544
,A0A5F8MQ58,,,False,False,False,0.004212125438284531,0.261241905846191,-0.34812384255503126,0.11941269386414533,0.41202309642159385,0.2964641847905831,-0.27528251066195963,-0.058238092039166744,0.11498400584700974,-0.5266935669516464,0.22320785038149182,0.2690905942180648,0.9531211440401544
Actr1b,Q8R5C5,226977.0,Beta-centractin OS=Mus musculus OX=10090 GN=Actr1b PE=1 SV=1,False,False,False,0.11628142511479567,0.1185847282516086,-0.07953537407423106,0.1729298596181561,0.08815725376010874,-0.009470207547378706,0.16235245327200154,-0.24039883087779046,-0.16793750673688734,-0.16096380078038486,-0.05265181322117307,0.615409883652126,0.958652782542839
,D3Z5T2,,,False,False,False,,,,,,,,,,,,,
Matr3,Q8K310,17184.0,Matrin-3 OS=Mus musculus OX=10090 GN=Matr3 PE=1 SV=1,False,False,False,-0.09640256778024714,-0.11527336896408791,-0.057449395015177984,-0.0013109776881314872,-0.009796300690119608,-0.05357895239398047,-0.11096843004959922,0.15080166036290343,0.08230471400460893,0.21167361821383146,0.04613188406810096,0.5515171721094501,0.958652782542839
Col4a2,P08122,12827.0,Collagen alpha-2(IV) chain OS=Mus musculus OX=10090 GN=Col4a2 PE=1 SV=4,False,False,False,0.030232225573067595,-0.1059899230190382,0.06821958897516822,0.22754670185804038,-0.04413633763607372,-0.056101407375040324,-0.36314653476855696,0.10267096799114839,-0.12071971858067698,0.26142443698197226,-0.026209179851544917,0.8351694566329272,0.972156922917728
Rps16,P14131,100039355.0,40S ribosomal protein S16 OS=Mus musculus OX=10090 GN=Rps16 PE=1 SV=4,False,False,False,-0.08969527015706014,-0.039990766840301006,0.017371842736123355,-0.044580993482611575,-0.021869399772699083,-0.009565444368819342,-0.022587481939240206,0.039358187055299254,0.03429814010127785,0.1372611866680291,0.04005348631499537,0.3355747422060553,0.9531211440401544
,E9QKR0,,,False,False,False,-0.164592550879604,-0.08596134689340396,0.017398578384844043,-0.024437686621165966,0.038597592059989694,0.07407667055259459,-0.11792166706665519,0.134743758195782,0.0808903253049511,0.04720632696268012,0.06192382719472214,0.3372421358930933,0.9531211440401544
Cilp2,D3Z7H8,68709.0,Cartilage intermediate layer protein 2 OS=Mus musculus OX=10090 GN=Cilp2 PE=1 SV=1,False,False,False,-0.2854764285752971,-0.0890140915026496,-0.2587438885029538,-0.31175589931260994,0.6015709669820133,-0.2263290792339241,-0.08226119485569505,0.010685175224878662,0.18441586356095385,0.45690857621527314,0.3710208944086688,0.05959179331154202,0.9531211440401544
Suox,Q8R086,211389.0,"Sulfite oxidase, mitochondrial OS=Mus musculus OX=10090 GN=Suox PE=1 SV=2",True,False,True,-0.13023478219236395,-0.0314605352374695,-0.08773088257240858,-0.005494709596108649,0.0519055604982146,-0.030338577461050065,-0.07087315652969117,0.08103206034575194,-0.012636669271556045,0.23583169201668674,0.08532058821792923,0.21024135871574462,0.9531211440401544
Hspb7,P35385,29818.0,Heat shock protein beta-7 OS=Mus musculus OX=10090 GN=Hspb7 PE=1 SV=3,True,False,False,-0.2052047327384141,-0.06907577916081209,-0.04482024208224544,0.10754361573408211,-0.056403328650150186,-0.41227417508336295,-0.17622845968285006,0.21621967339361348,0.426489325709122,0.21375410256102434,0.04099605815032703,0.808360994247645,0.9684597410402442
Myh14,Q6URW6,71960.0,Myosin-14 OS=Mus musculus OX=10090 GN=Myh14 PE=1 SV=1,False,False,False,-0.18710768719359283,-0.42515490398964717,-0.25643588261484407,-0.6112829812729723,-0.08873360377495398,-0.3649901165158873,-0.16756569514268094,0.543530472196097,0.8957105210039247,0.6620298773045583,0.27154470961119753,0.43422638626342647,0.9531211440401544
Cbr4,Q91VT4,234309.0,Carbonyl reductase family member 4 OS=Mus musculus OX=10090 GN=Cbr4 PE=1 SV=2,True,True,False,0.04950538404598248,0.09287733642145213,-0.04781301947242689,0.06556897144701779,0.009511232036896189,-0.14085715393701115,0.0020677824214718754,-0.08918219626605506,-0.041349615999278555,0.09967127930194586,0.007941231129602856,0.8854676009357421,0.9786133855168808
Taco1,Q8K0Z7,70207.0,Translational activator of cytochrome c oxidase 1 OS=Mus musculus OX=10090 GN=Taco1 PE=1 SV=1,True,True,False,-0.10152451585326006,-0.055665379904125345,-0.047165431250554946,-0.02717022098738653,-0.10214411297651083,-0.16208500525330827,-0.06072712893440624,0.10551724790060568,0.15486589269392326,0.2960986545650268,0.052428019650001545,0.5880631891654586,0.958652782542839
H2ax,P27661,15270.0,Histone H2AX OS=Mus musculus OX=10090 GN=H2ax PE=1 SV=2,False,False,False,0.04258560208320539,0.013426941651664137,0.005053704530178393,-0.043072432893062285,0.32750002005601075,-0.08435986201386392,-0.11333231106760877,-0.1689280665162496,-0.14558929398405418,0.16671569815376408,0.11107740154541154,0.27258462517733006,0.9531211440401544
Isoc2a,P85094,664994.0,Isochorismatase domain-containing protein 2A OS=Mus musculus OX=10090 GN=Isoc2a PE=1 SV=1,True,True,False,-0.054417298789509516,-0.061410718014020205,0.02685135187016563,0.04851927652774002,-0.11126410154250976,-0.22904599136803228,-0.05994362593203739,-0.10944357360519241,0.08322908312627142,0.46692559772711917,0.05937354797153241,0.6442609523501779,0.958652782542839
Atox1,O08997,11927.0,Copper transport protein ATOX1 OS=Mus musculus OX=10090 GN=Atox1 PE=1 SV=1,False,False,False,-0.11609736597077358,-0.012448753084862929,-4.161982888462035e-05,-0.03009522710846113,0.028256490610745644,0.03229015623965559,0.02252633017429062,0.1017732459779861,0.01755224693142665,-0.04371550394111701,0.008773854702338112,0.8243603823105686,0.9716562081735359
Rpl12,P35979,269261.0,60S ribosomal protein L12 OS=Mus musculus OX=10090 GN=Rpl12 PE=1 SV=2,False,False,False,-0.14665127692418878,-0.08842228293039689,0.06583420780532379,0.008443478784341707,-0.14928942428899283,-0.01747306276725702,0.014035278409561869,0.05125423519864114,0.15635807128620982,0.10591077542677674,0.0028336306905320185,0.9681772658610928,0.9928669944407973
Comt,O88587,12846.0,Catechol O-methyltransferase OS=Mus musculus OX=10090 GN=Comt PE=1 SV=2,True,False,False,0.030811604722844166,-0.09780872196700763,-0.059364338814910766,0.03800454266918862,-0.012754306851691766,0.0278102443588768,0.20563182225166798,0.05788671810134538,-0.10867637583462653,-0.08154118863569337,-0.10918813957205559,0.06197115394638732,0.9531211440401544
Ppp2ca,P63330,19052.0,Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform OS=Mus musculus OX=10090 GN=Ppp2ca PE=1 SV=1,False,False,False,0.007206595469032351,-0.05090479465202513,-0.0704827711994156,-0.06650988031431648,0.0732727038121661,0.024050388599661687,-0.08603583817604843,-0.0360681824036746,0.03700976657845434,0.16846201228616753,0.10075603064976946,0.03380706720408501,0.9531211440401544
Map2k4,P47809,26398.0,Dual specificity mitogen-activated protein kinase kinase 4 OS=Mus musculus OX=10090 GN=Map2k4 PE=1 SV=2,False,False,False,-0.061208868908860126,-0.061251900599264886,-0.044845067667134586,-0.04986477422877478,-0.030430224812082685,0.01909298336483012,0.01994436824493384,0.049189396989687495,0.07192780600347604,0.0874462816131949,0.03471397822806033,0.363072753324679,0.9531211440401544
Kif5b,Q61768,16573.0,Kinesin-1 heavy chain OS=Mus musculus OX=10090 GN=Kif5b PE=1 SV=3,False,False,False,-0.032199577362002074,-0.04038350084713471,-0.10566326780782553,-0.08338405333628529,0.03283427651092907,0.0002833306365577215,0.04038815770278781,0.06908665181197016,0.061736155389725766,0.05730182730130018,0.04470883559654659,0.2843648396768545,0.9531211440401544
Rpl5,P47962,100503670.0,60S ribosomal protein L5 OS=Mus musculus OX=10090 GN=Rpl5 PE=1 SV=3,False,False,False,0.04901172234170481,0.07280497752473458,-0.0019627120054899194,0.11713845997889827,0.03764847265193616,-0.018117703991064715,0.10451546879501095,-0.0844639449772604,-0.14469363456216122,-0.1318811057563014,-0.07369559765314407,0.23539582141018459,0.9531211440401544
Ppa2,Q91VM9,74776.0,"Inorganic pyrophosphatase 2, mitochondrial OS=Mus musculus OX=10090 GN=Ppa2 PE=1 SV=1",True,True,False,-0.035521055778685806,0.0711047941695373,-0.04584972285458555,-0.027165821686390146,-0.026804764277013504,-0.1816029209901604,-0.07780219604854643,0.04883575688596942,0.05760589023591223,0.21720004034398244,0.055001215792899315,0.44609463708879915,0.9531211440401544
Timm44,O35857,21856.0,Mitochondrial import inner membrane translocase subunit TIM44 OS=Mus musculus OX=10090 GN=Timm44 PE=1 SV=2,True,True,False,0.04177383438556781,0.08093154637658095,-0.07775630919784327,0.010157601249884962,-0.005917886397412531,-0.23814239607797916,-0.06833679431155204,0.039653372822350264,0.033590908556448085,0.18404612259394248,0.02180331802063442,0.7774616313763545,0.9653548045707077
Psme1,P97371,19186.0,Proteasome activator complex subunit 1 OS=Mus musculus OX=10090 GN=Psme1 PE=1 SV=2,False,False,False,-0.07705043970475423,-0.02170651665964307,-0.0913053527429728,0.034259605089847156,0.1483074391030712,-0.07574783026219123,0.03199198367715006,0.05308093268897274,-0.06580777783268665,0.06397795664320505,0.019609308396702475,0.718058703444433,0.959180834571492
Hdac2,A0A0R4J008,15182.0,Histone deacetylase 2 OS=Mus musculus OX=10090 GN=Hdac2 PE=1 SV=1,False,False,False,,,,,,,,,,,,,
Atp5f1d,Q9D3D9,66043.0,"ATP synthase subunit delta, mitochondrial OS=Mus musculus OX=10090 GN=Atp5f1d PE=1 SV=1",True,True,False,0.027744166213128807,0.10739929794241121,0.03341975174421208,-0.09966746811435456,-0.0015600772759931658,-0.2659289780284624,-0.3103586958499438,0.13033248510388162,0.1628117162995455,0.21580780196557292,0.08741190436122998,0.46643341451758813,0.9531211440401544
Cops2,P61202,12848.0,COP9 signalosome complex subunit 2 OS=Mus musculus OX=10090 GN=Cops2 PE=1 SV=1,False,False,False,0.14102917360553313,0.07525120170743449,-0.13894347684065522,0.009160734833624673,0.17439741748483506,0.12958584583411614,0.09166258991737486,-0.12713384423514995,-0.23842676706449062,-0.11658287524261723,0.009689929087710068,0.9226257051474648,0.9844432034143948
Gsk3a,Q2NL51,606496.0,Glycogen synthase kinase-3 alpha OS=Mus musculus OX=10090 GN=Gsk3a PE=1 SV=2,False,False,False,-0.07450257394561888,-0.08086127841142066,0.14560102545010256,-0.007787821425151442,-0.1270350956096351,-0.15785876949500555,0.06366207836179694,0.02849362096949637,0.22528050392771704,-0.014991689822285714,-0.06218653176425111,0.44632527546754475,0.9531211440401544
Rplp1,P47955,56040.0,60S acidic ribosomal protein P1 OS=Mus musculus OX=10090 GN=Rplp1 PE=1 SV=1,False,False,False,-0.04168495478578649,-0.0542242289708188,-0.00817226999321008,-0.015864549944563322,-0.00783438511573209,0.06491685212875709,-0.022229665763290996,-0.053882362725968136,0.029637136226659422,0.10933842894395696,0.05673352128512832,0.09106464163916189,0.9531211440401544
,J3QPC8,,,False,False,False,0.21375039222493797,-0.2034883261985554,-0.17396488865824633,0.7636765610079337,0.8902238631241044,-0.8124923886827933,-0.14774707709800072,-0.21860432916765227,-0.31666334189907275,0.00530953534734202,-0.17484426332358946,0.6160323915227577,0.958652782542839
Maob,Q8BW75,109731.0,Amine oxidase [flavin-containing] B OS=Mus musculus OX=10090 GN=Maob PE=1 SV=4,True,False,False,-0.06934805422122636,-0.07930367759853851,-0.04731448614813338,-0.045334929798119816,0.00240310374551278,0.05637477429722182,0.014208360112837326,0.009417194370948678,-0.021751441035146257,0.18064915627464195,0.05534876627347707,0.27346375254693917,0.9531211440401544
Cald1,Q8VCQ8,109624.0,Caldesmon 1 OS=Mus musculus OX=10090 GN=Cald1 PE=1 SV=1,False,False,False,-0.027878516623120575,-0.10234399895211865,-0.13192595319516087,0.0062785529890554415,-0.006492861355898327,-0.053036082256813444,-0.15454542288641449,0.32894077838288815,0.03411841804221538,0.10688508585535494,-0.008347775466901554,0.9312891134158167,0.9861012035455873
Igf2r,Q07113,16004.0,Cation-independent mannose-6-phosphate receptor OS=Mus musculus OX=10090 GN=Igf2r PE=1 SV=1,False,False,False,,,,,,,,,,,,,
Txlnb,Q8VBT1,378431.0,Beta-taxilin OS=Mus musculus OX=10090 GN=Txlnb PE=1 SV=2,False,False,False,-0.09959873225700377,-0.014538198072715502,0.0003460511747608308,0.019625994293335225,-0.02430169906780577,-0.01939692843598806,-0.08036997990595829,0.0639854257375756,0.05327595938621954,0.10097210714757132,0.03840449638291439,0.36068964191790576,0.9531211440401544
Cap1,P40124,12331.0,Adenylyl cyclase-associated protein 1 OS=Mus musculus OX=10090 GN=Cap1 PE=1 SV=4,False,False,False,-0.051654629591713075,-0.05740837334739268,-0.21124941940336406,0.02886318411686517,0.2322147923844078,-0.11220338564245225,-0.03839890038823235,0.22151895153740853,-0.12770520238080074,0.11602298271527722,0.020368325491615026,0.84260386174232,0.972156922917728
Psmb5,O55234,19173.0,Proteasome subunit beta type-5 OS=Mus musculus OX=10090 GN=Psmb5 PE=1 SV=3,False,False,False,0.10489292410876061,0.018829999631263306,0.018566294528465477,-0.06537998298938952,-0.031891425064806356,0.07136022026866407,0.053699683457626435,-0.3019870206836419,0.03725515657222189,0.09465415017082535,0.07608324063126942,0.3391362540033003,0.9531211440401544
Ndufc2,Q9CQ54,68197.0,NADH dehydrogenase [ubiquinone] 1 subunit C2 OS=Mus musculus OX=10090 GN=Ndufc2 PE=1 SV=1,True,False,True,-0.03538697280331071,0.03576892045346547,-0.09431436462350185,-0.03356805897563042,0.01470516816700318,-0.14985805659678064,-0.1309914009506965,0.023219892846983115,0.14149415188719772,0.2289307205952671,0.10841636180246184,0.1561905199206773,0.9531211440401544
Scp2,P32020,20280.0,Non-specific lipid-transfer protein OS=Mus musculus OX=10090 GN=Scp2 PE=1 SV=3,True,False,False,-0.14052244507299072,0.05120011517845491,-0.0004400055308906303,-0.025232026449716116,-0.04268440836153964,-0.20499828969863465,-0.17416387035945924,0.23421511111462046,0.09796612776185398,0.20465969141830165,0.0424572945193745,0.6816035669254905,0.958652782542839
